station_id,sample_id,longitude,latitude,type,rock_type,rock_name,rock_group,rock_age,rock_gcode,rock_desc,legend,date_sampled,geologist,quality,magnetics,S_ppm,K_ppm,Ca_ppm,Ti_ppm,V_ppm,Cr_ppm,Mn_ppm,Fe_ppm,Ni_ppm,Cu_ppm,Zn_ppm,As_ppm,Se_ppm,Rb_ppm,Sr_ppm,Y_ppm,Zr_ppm,Nb_ppm,Mo_ppm,Cd_ppm,Sn_ppm,Sb_ppm,Ba_ppm,Ce_ppm,W_ppm,Pb_ppm,Th_ppm,U_ppm
11TM0516,11TM0516,-63.226998649,45.5524670384,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,1.5,471.333333333,29365.6666667,14038,3324.66666667,73.3333333333,29.3333333333,747.333333333,28548,0.5,9.33333333333,65,0.666666666667,0.5,116,97,64,305.666666667,32.6666666667,1.66666666667,0.5,8.33333333333,3,576.666666667,134.666666667,9,5,62.6666666667,2.33333333333
11TM0517,11TM0517,-63.226614261,45.5521320056,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,23.1,427.666666667,36346,11955.6666667,3758,87.6666666667,34.6666666667,896.333333333,35896.3333333,0.5,11,94.6666666667,1,1,136.333333333,105.666666667,69.6666666667,370.333333333,40.3333333333,2,0.5,7.33333333333,0.833333333333,708.666666667,207.666666667,5.66666666667,0.5,72,3.66666666667
11TM0518,11TM0518,-63.2273319677,45.552145209,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,14.5,220.5,36569.7142857,6070.71428571,2070.28571429,75.7142857143,36.2857142857,413,20470,0.5,10.8571428571,23.5714285714,2.78571428571,0.5,147.571428571,74.7142857143,67.2857142857,376.857142857,40,2.42857142857,0.785714285714,8.28571428571,1.71428571429,710.142857143,141.285714286,4.07142857143,1.78571428571,74.1428571429,2.71428571429
11TM0519,11TM0519,-63.2277162494,45.5522529729,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,5.1,543,36874.6666667,13258.6666667,4055.33333333,86.6666666667,34,740,34151,0.5,8.66666666667,68.3333333333,3,0.666666666667,141,98.3333333333,72.6666666667,377.666666667,37,1.16666666667,0.833333333333,15,1.33333333333,710.333333333,175.666666667,6.66666666667,0.666666666667,71.3333333333,2.66666666667
11TM0520,11TM0520,-63.2281941924,45.5523704155,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,4.6,748.666666667,35395.3333333,14854.6666667,3653.33333333,82,40,850.666666667,36679.6666667,0.5,11.6666666667,80.6666666667,2.5,0.5,140,119.333333333,74.3333333333,384.333333333,39.6666666667,2.66666666667,0.666666666667,10.3333333333,4,710,134,4.66666666667,0.5,64.3333333333,2.66666666667
11TM0521,11TM0521,-63.2257374215,45.5515597921,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,7,276.75,37489,6734,2045.5,77.5,29.5,469.5,20654,0.5,12.5,32.5,2.125,0.5,152.25,73.25,71.5,394.5,41.5,3.25,0.875,6.5,1.375,754.25,161,5.5,3.25,79,4.5
11TM0522,11TM0522,-63.2250959485,45.5513538644,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,15.5,379.5,33039,11462.25,3652,80.75,37.5,689.75,27736.75,0.5,11.5,50.5,1.875,0.5,134,115.25,71.5,383,39.75,3.25,1.25,8,2.625,700.75,148.75,6.25,3.5,57.25,2.5
11TM0524,11TM0524,-63.2219198704,45.5509361649,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,4.7,363.4,36884.4,6032,2077.2,81.4,32,478,20833.8,0.5,10.6,41.2,2.6,0.6,151.6,69.8,77.2,400.4,40,3.4,0.7,7.4,1,734.8,168.4,4.6,3.6,78.8,3.6
11TM0525,11TM0525,-63.2212451008,45.5508779354,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,6.7,407.5,37239,7522.5,2282.5,80,38.5,721.5,25633,0.5,11,59,3,0.5,152.5,71,70,412,40.5,2.5,0.75,6,2.25,749,170,1.75,0.5,68,3.5
11TM0526,11TM0526,-63.2191761221,45.5514177692,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,5.1,623.333333333,33850.3333333,5111.33333333,2532.66666667,73.6666666667,38,562.333333333,25080.3333333,0.5,12.3333333333,137,8,1,141,61,72.6666666667,394.666666667,39.3333333333,2.66666666667,2,6.33333333333,2.5,712.666666667,159.333333333,5.33333333333,137.333333333,68.3333333333,3
11TM0527,11TM0527,-63.2209491792,45.5498755419,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,1.9,266.666666667,32449,7058.33333333,1874.66666667,69,33.3333333333,507.666666667,17082.3333333,0.5,9.66666666667,41.3333333333,2,0.666666666667,134,77.3333333333,67.3333333333,371.666666667,38,2.66666666667,0.5,9.66666666667,1.33333333333,702,203,2.33333333333,2.33333333333,78.6666666667,2.66666666667
11TM0528,11TM0528,-63.2219380135,45.5496402348,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,7.7,424,31541.3333333,5562.33333333,1937.66666667,71,31,528.333333333,17992.3333333,0.5,9,40.6666666667,1.16666666667,0.5,131.666666667,75,61,384,38,4.33333333333,1,5.33333333333,1.16666666667,686.333333333,163.666666667,5.16666666667,1.66666666667,73.3333333333,3
11TM0529,11TM0529,-63.2224582377,45.549191495,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,15.5,184.166666667,46534.3333333,4484,2379.33333333,86.6666666667,37,526.666666667,21091.3333333,0.5,14.3333333333,58.3333333333,3,0.666666666667,189,90.3333333333,71.6666666667,385.666666667,40,4.66666666667,0.666666666667,11,2.66666666667,847,152.666666667,4.5,6.66666666667,84.3333333333,3
11TM0530,11TM0530,-63.2224296089,45.5488081236,outcrop,intrusive,porphyry,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,felsic porphyry,"168, C-Bdb-I, felsic porphyry",NA,TMH,fresh,5.74,346.625,26282.75,8841.5,2669.75,74,42.5,650.75,25777.5,0.5,10.5,35.75,4,0.5,101.75,94.75,82.75,428,46.75,3.25,0.5,6.25,2.125,564,198.75,3.25,0.625,88,4
11TM0531,11TM0531,-63.3209163501,45.6047903376,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,13.2,788,9129,86368.5,22943,237.5,76,1075,141067.5,0.5,44,95,3.5,1.5,17,254.5,50.5,191,26.5,1.5,0.75,13.5,0.5,277.5,105.5,5.5,0.5,25.5,0.5
11TM0532,11TM0532,-63.320973632,45.6041257347,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,48.2,1631.33333333,7452,91641.3333333,22508,234.666666667,83,1263.66666667,137765.666667,0.5,76.3333333333,113.333333333,2,1.66666666667,18,286.666666667,48,172.666666667,22,1.83333333333,1.83333333333,10.6666666667,1.5,281.333333333,68.6666666667,8.66666666667,0.5,26,0.5
11TM0533,11TM0533,-63.3203232855,45.6025271841,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,carbonate filled amygdules,31.3,1384.66666667,10213.3333333,70965.3333333,15602,164,74.3333333333,1416,121390.666667,0.5,45,94.6666666667,1.66666666667,1.16666666667,33.6666666667,250,46.6666666667,172.333333333,22.6666666667,1.16666666667,0.5,10.6666666667,1.66666666667,223,78.3333333333,5.66666666667,0.5,16.8333333333,0.5
11TM0534,11TM0534,-63.3200893719,45.6019634209,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,carbonate filled amygdules,18.1,1485,10555.3333333,79596,14286.6666667,159,95,1202,118340,0.5,30.6666666667,101,3.66666666667,0.833333333333,31,380.333333333,40.3333333333,149,21.6666666667,1,1.83333333333,10.3333333333,1.66666666667,287,59.3333333333,8.5,0.5,29.3333333333,0.5
11TM0535,11TM0535,-63.319500196,45.6009719788,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,25.2,1543.66666667,6348.66666667,81905.3333333,16454.3333333,174.333333333,69.3333333333,1129.66666667,118795.333333,0.5,44.6666666667,88,1.5,0.833333333333,14,244.666666667,49.3333333333,158,20.6666666667,0.5,1.16666666667,10.6666666667,3,233,60.3333333333,6.83333333333,0.5,28.6666666667,0.5
11TM0536,11TM0536,-63.3191886586,45.6004774952,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,52.8,1198.33333333,8635.33333333,85936,23550.6666667,234.666666667,49.3333333333,1409.33333333,140439,0.5,33.3333333333,113.333333333,3,2,25.6666666667,296,66,201.666666667,27,1.66666666667,1.33333333333,9.33333333333,2.66666666667,312.333333333,147.333333333,6,0.5,32.6666666667,0.5
11TM0537,11TM0537,-63.318045777,45.5999543676,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,28.1,1283,12771.3333333,73013.3333333,23127,216.333333333,50.6666666667,1420.66666667,141340,0.5,31.6666666667,185.666666667,4.66666666667,1.33333333333,34.3333333333,282,65.3333333333,239.333333333,34.6666666667,2.33333333333,0.666666666667,12,3.16666666667,311.666666667,106.333333333,6.33333333333,2,28,0.5
11TM0539,11TM0539,-63.3140333164,45.5995236972,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,9.5,1588.66666667,10910.6666667,59629.3333333,23632,219.666666667,45.3333333333,1489,161681,0.5,39.3333333333,133.666666667,0.5,2,30.3333333333,260.333333333,63.3333333333,230,32.3333333333,2.66666666667,2.16666666667,10,1.66666666667,375.333333333,103.666666667,10.3333333333,8.33333333333,19,0.5
11TM0540,11TM0540,-63.3139517041,45.6000978672,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,54.7,2559.66666667,8106.33333333,71170.6666667,21280.3333333,213.333333333,52.3333333333,1896.66666667,153784,0.5,32.6666666667,127,4,1,19,211,53.6666666667,158.666666667,24.6666666667,2.66666666667,1.5,11,3.5,249.666666667,76.6666666667,5.16666666667,7.33333333333,38.3333333333,0.5
11TM0541,11TM0541,-63.3135548705,45.6007252948,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,53.6,1648.66666667,8932,86150,19699.3333333,204,51.3333333333,1573.66666667,108060.333333,0.5,52.6666666667,114,2.16666666667,1.66666666667,24,278.333333333,55.6666666667,205,26.6666666667,0.833333333333,1.66666666667,8.33333333333,2.16666666667,254.666666667,111,10,0.5,40,0.5
11TM0542,11TM0542,-63.3133671387,45.6011306676,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,46.1,1006,6114.66666667,87530,17201.3333333,181.333333333,74.3333333333,1265.66666667,109493.666667,0.5,63.3333333333,94.3333333333,2.66666666667,1.16666666667,12.3333333333,242.666666667,48.3333333333,164.333333333,20,2,0.833333333333,10,2.5,163.333333333,41,8,0.5,16,0.666666666667
11TM0543,11TM0543,-63.313463963,45.6014590502,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,17.2,936,7060.33333333,80367.6666667,15117,172,126.666666667,1102.66666667,108441.333333,0.5,32.6666666667,117.666666667,3,1.33333333333,25,283.666666667,42.3333333333,132,16.3333333333,1.16666666667,1.16666666667,7.66666666667,0.666666666667,317.666666667,55.8333333333,7,1,22.6666666667,0.5
11TM0544,11TM0544,-63.3135746637,45.60184217,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,36.6,1382,7741.66666667,80204,16097,165,71,1426.66666667,104049,0.5,54.6666666667,96.6666666667,0.833333333333,1,18.3333333333,308.333333333,51.3333333333,188.333333333,23.6666666667,1.66666666667,0.5,8.66666666667,1.66666666667,296.666666667,147.333333333,2.16666666667,0.5,23.6666666667,0.5
11TM0545,11TM0545,-63.3133537867,45.6021601127,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,weathered,9.8,1360.5,6516,65969.5,11996,139,131,1512.5,127898.5,0.5,61,97.5,2.5,1.5,31,217.5,37,129,16,1,1,7,1.25,195,71.5,12,9.25,27.5,0.5
11TM0547,11TM0547,-63.3140385021,45.5988314562,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,weathered,3.9,1631.33333333,12908,51828.6666667,13808.3333333,185,94,1168.66666667,98099.6666667,0.5,40.6666666667,342,4,1.16666666667,43.3333333333,461.666666667,37.6666666667,144.666666667,20.6666666667,2.16666666667,1.16666666667,10,2,837,65.5,6,0.5,49,0.5
11TM0548,11TM0548,-63.3215580906,45.6008023906,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,30.6,1651.66666667,11356.6666667,78357,22491.3333333,238,44,1367,143524,0.5,54.6666666667,204.333333333,2.66666666667,1.33333333333,37.6666666667,317.666666667,56.3333333333,196,25.3333333333,2.33333333333,0.666666666667,11.3333333333,2.66666666667,373.333333333,110.666666667,6,1.33333333333,21.8333333333,0.5
11TM0549,11TM0549,-63.3228485537,45.6004296163,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,6.9,717.5,6240,72416,14537.5,162,112,1215,126470.5,0.5,38.5,99,3,1.5,19,310.5,42.5,143.5,20,0.75,1.25,11,2.25,301.5,48.5,5.5,0.5,16.5,0.75
11TM0550,11TM0550,-63.3234540051,45.6001111627,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,9.5,1217,9489.33333333,70716.3333333,12343.3333333,141.333333333,98.3333333333,1215.33333333,106895,0.5,37,118.333333333,2.66666666667,0.5,40.6666666667,335.333333333,39.6666666667,143.666666667,20.3333333333,1.66666666667,1,8.33333333333,1.16666666667,368.666666667,113,7.66666666667,2.66666666667,17,0.5
11TM0551,11TM0551,-63.3236709619,45.5994913546,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,15.1,1599,9281.33333333,84276.3333333,17905.3333333,195.666666667,113,1449,111405.333333,0.5,47.6666666667,99.3333333333,1.83333333333,1.66666666667,19.6666666667,322.333333333,43.6666666667,155.333333333,20.3333333333,0.666666666667,0.666666666667,7.33333333333,1.33333333333,367,39.6666666667,4.66666666667,0.5,24.6666666667,0.5
11TM0552,11TM0552,-63.3237670709,45.599095751,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,22.2,1730.66666667,12686.6666667,86897.3333333,19674.3333333,213,102.333333333,1756,115427.333333,0.5,47.6666666667,104.666666667,4.66666666667,1.16666666667,24.6666666667,304.333333333,49,179,25.3333333333,1,0.666666666667,9,4.83333333333,328,166.333333333,7.66666666667,0.5,32.6666666667,0.5
11TM0553,11TM0553,-63.3238606749,45.5985174579,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,21.3,1419.33333333,11370.6666667,78728.6666667,14708.6666667,168.333333333,91,1442.66666667,115397,0.5,47.3333333333,255.333333333,2.16666666667,0.5,31,349.666666667,37.6666666667,124,16,0.833333333333,0.833333333333,8.66666666667,0.833333333333,403.333333333,42.3333333333,11,0.5,22.3333333333,0.5
11TM0554,11TM0554,-63.3240342897,45.5983686312,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,23.8,1214.33333333,6522,78085.3333333,12107.3333333,139.666666667,99.3333333333,1563.33333333,112967.333333,0.5,51,97.6666666667,2.33333333333,1,19.3333333333,293,32.3333333333,109,14.3333333333,1.16666666667,0.833333333333,10.6666666667,1.16666666667,222,41,6.83333333333,0.5,18.6666666667,0.5
11TM0555,11TM0555,-63.3243092746,45.5978129574,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,15.5,1452.33333333,11974.6666667,74749.3333333,15216.6666667,167.666666667,75,1091.33333333,125708.666667,0.5,35,115.333333333,2.33333333333,1.33333333333,34.3333333333,293,49,211,23.6666666667,1.66666666667,1.33333333333,9.33333333333,1.16666666667,374.333333333,110.666666667,3.33333333333,0.666666666667,26,0.5
11TM0557,11TM0557,-63.325668876,45.5959185064,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt,"163, C-Bdb, basalt",NA,TMH,fresh,15.2,1608.33333333,7634.66666667,92613.3333333,14488.3333333,154.333333333,92.3333333333,932,119847.666667,0.5,50.3333333333,83.3333333333,2.5,1,17,259,40.3333333333,163,21,1,0.5,5.66666666667,3.16666666667,207.333333333,54.6666666667,8,0.5,18.3333333333,0.5
11TM0559,11TM0559,-63.3265743742,45.5947037306,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt spatter,"161, C-Bdb, basalt spatter",NA,TMH,fresh,39.3,1036.66666667,8847.33333333,81406,10038,119.333333333,78,1379.33333333,99692,0.5,43.3333333333,88.3333333333,3,0.833333333333,39.6666666667,376.666666667,30.6666666667,101.333333333,15.3333333333,0.833333333333,0.666666666667,9.33333333333,0.5,86.6666666667,45.8333333333,8.66666666667,0.5,40.6666666667,0.5
11TM0560,11TM0560A,-63.3260150192,45.591503889,outcrop,volcanic,breccia,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,mafic syn-eruptive crystal-lithic tuff breccia,"160, C-Bdb, mafic syn-eruptive crystal-lithic tuff breccia",NA,TMH,sheared,0.4,952.333333333,8478.66666667,41053.3333333,9866.33333333,80.6666666667,58,912.666666667,80896.6666667,0.5,41.3333333333,78.3333333333,4.66666666667,0.5,26.6666666667,220,35.6666666667,139.666666667,20.3333333333,0.666666666667,1,10.6666666667,1.16666666667,159.333333333,36.5,1,0.5,38.3333333333,0.5
11TM0560,11TM0560B,-63.3260150192,45.591503889,outcrop,volcanic,basalt,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,basalt spatter,"161, C-Bdb, basalt spatter",NA,TMH,altered,0.4,2923,16488.6666667,66030.3333333,14340,164.666666667,78.6666666667,1300,114726.333333,0.5,47.3333333333,104,4.16666666667,1.16666666667,34.6666666667,208,41,134,21.3333333333,1,1,10.3333333333,0.833333333333,233,89.6666666667,6,1,30.6666666667,0.5
11TM0561,11TM0561,-63.3263289598,45.5906063982,outcrop,sedimentary,sandstone,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,grey sandstone,"108, C-Bdb, grey sandstone",NA,TMH,fresh,0.14,668.333333333,16255.3333333,5286.33333333,3324.33333333,83.3333333333,64.6666666667,347.666666667,17203.3333333,0.5,14,103,5.66666666667,0.5,67,110.333333333,40.3333333333,489.333333333,21.6666666667,4.33333333333,0.666666666667,6.66666666667,1.83333333333,816.333333333,96,1.5,30,56.3333333333,2
11TM0562,11TM0562,-63.3267266851,45.5904128849,outcrop,intrusive,diorite,Byers or Diamond Brook Formation Intrusives,Carboniferous,mapped outcrop location,diorite,"165, C-Bdb-I, diorite",NA,TMH,fresh,3.7,1998,13029.25,52857.5,15376.75,183.75,74.25,2358.75,135691.5,0.5,37,323.25,0.625,1.625,53.25,226.5,44.75,193.75,23.25,2.625,1,14.75,3.625,464,68.25,8.75,22,29.75,0.5
11TM0563,11TM0563,-63.3303285783,45.5886104181,outcrop,volcanic,rhyolite,Byers or Diamond Brook Formation,Carboniferous,mapped outcrop location,K-spar +/- Qtz phyric (abundant) rhyolite,"114, C-Bdb, K-spar +/- Qtz phyric (abundant) rhyolite",NA,TMH,silicified,0.05,514.666666667,16041.3333333,65.3333333333,809.666666667,35,11.3333333333,105.333333333,8766,0.5,6.33333333333,44,13.6666666667,0.5,136.666666667,20.6666666667,51,231.333333333,30.6666666667,2.33333333333,1.16666666667,7,3.5,400,77.6666666667,0.5,5,60.3333333333,1.83333333333
